istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"70038",Mirabello Sannitico,14.67207595,41.51528658,"18753","18646","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070010",Lesina e Varano,1999/05/25 00:00:00, ,"1957",V. Proto,1857.46352813,{16D8D232-88EE-42EB-8D07-15C02B32692B},,1863.25787769341,57231.3909916902
"70039",Molise,14.4938167,41.63057681,"34772","34661","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070046",Vasto,1999/05/27 00:00:00, ,"1956",V. Proto,632.60673836,{74F232B4-69D9-4CCD-A8DC-3CF7C4316D7B},,634.396890510346,53024.2340753465
"70040",Monacilioni,14.81045323,41.61043407,"18753","18646","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070010",Lesina e Varano,1999/05/25 00:00:00, ,"1957",V. Proto,1857.46352813,{16D8D232-88EE-42EB-8D07-15C02B32692B},,1863.25787769341,42076.6736871618
"70041",Montagano,14.67376583,41.64635308,"13603","13479","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Stabilità,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070051",Vasto,1999/09/30 00:00:00, ,"1956",V. Proto,1970.72976465,{AD44FCBF-2AC6-4353-AEA0-2EB837B33FDB},,1976.49830516049,44750.6041451422
"70042",Montecilfone,14.83760622,41.9018992,"13603","13479","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Stabilità,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070051",Vasto,1999/09/30 00:00:00, ,"1956",V. Proto,1970.72976465,{AD44FCBF-2AC6-4353-AEA0-2EB837B33FDB},,1976.49830516049,13275.3191718555
"70043",Montefalcone nel Sannio,14.63891419,41.86487478,"33795","33726","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"13069083",Vasto,1999/05/27 00:00:00, ,"1956",V. Proto,5.32663327,{2C113F69-1BD5-477D-80F5-8F29381EC8B3},,5.34157707428642,24336.3976126779
"70044",Montelongo,14.94867286,41.73583626,"18753","18646","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070010",Lesina e Varano,1999/05/25 00:00:00, ,"1957",V. Proto,1857.46352813,{16D8D232-88EE-42EB-8D07-15C02B32692B},,1863.25787769341,24388.6016448024
"70045",Montemitro,14.64675722,41.88802627,"33795","33726","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"13069083",Vasto,1999/05/27 00:00:00, ,"1956",V. Proto,5.32663327,{2C113F69-1BD5-477D-80F5-8F29381EC8B3},,5.34157707428642,21749.7286476301
"70046",Montenero di Bisaccia,14.78121409,41.95724749,"34774","34663","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070051",Vasto,1999/09/30 00:00:00, ,"1956",V. Proto,153.29458937,{448A89FB-E45E-412E-B35C-91689352D0AD},,153.736725642782,9575.23418019895
"70047",Montorio nei Frentani,14.93224945,41.75894407,"18753","18646","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"14070010",Lesina e Varano,1999/05/25 00:00:00, ,"1957",V. Proto,1857.46352813,{16D8D232-88EE-42EB-8D07-15C02B32692B},,1863.25787769341,22676.651589897
