osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,path,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"724448265","5113",primary,Strada Nazionale Adriatica Nord,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00095154453391,122.581104586167,12.964367,43.8791818
"727107627","5114",secondary,Strada provinciale Carignano,SP45,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"17","0","17",0.00076923100927,123.484625566997,12.9915364,43.8401541
"171135796","5114",secondary,Via Canale Albani,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00130682013661,173.112711339107,13.0138458,43.8321511
"15528077","5115",tertiary,Stradone Misa,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",7.959302733e-05,109.474996452732,13.2114047,43.7140216
"81337496","5111",motorway,Autostrada Adriatica,A14,F,"130","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00333854612314,142.185441380361,13.9002241,42.8844149
"81337496","5111",motorway,Autostrada Adriatica,A14,F,"130","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00392879621421,142.551553271495,13.900583,42.8839463
"712667293","5113",primary,Viale Piceno,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"16","0","16",0.0007196535346,150.433956112385,13.0399757,43.8338331
"19998867","5113",primary,Strada Statale 16 Variante Nord,,F,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00042982634866,103.157339619765,13.4496738,43.597454
"81247579","5132",trunk_link,,,F,"0","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00110828819634,351.559581287847,13.8975753,42.914189
"741705958","5115",tertiary,Viale della Liberazione,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"14","0","14",0.00030929587553,81.622529424378,12.9050815,43.9088294
"36853041","5115",tertiary,Via Venticinque Aprile,,B,"40","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00023430546302,180.688036587742,13.5168462,43.610046
