istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"41029",Mondolfo,"13.09546209","43.75151916","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","2867.95207366042"
"41030",Montecalvo in Foglia,"12.6315798","43.8115456","19456","19330","2",Opere Portuali, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"2517.50534912",{F758FA0C-3515-4BDC-9EDC-06F11E4CB04C},,"2519.21981452099","17802.4733306656"
"41031",Monte Cerignone,"12.41263275","43.84098868","32708","32643","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099013",Rimini,1998/06/29 00:00:00, ,"1948",V. Angione,"17.21761235",{F237258F-5715-41C0-89FA-9E5DAAAE0A22},,"17.2279987011542","25494.7123041612"
"41032",Monteciccardo,"12.80825569","43.81930079","33867","33861","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041044",Rimini,1998/07/18 00:00:00, ,"1948",C. La Mantia,"920.19185774",{9F34D71D-0294-48BB-AFAD-CC1C1ED8AE6A},,"920.982346163974","12213.1245839867"
"41034",Montefelcino,"12.83320397","43.73506647","34579","34493","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"586.73157987",{63FAC493-5362-464F-AB77-AA12F3BA5E5A},,"587.294526001917","17934.0604783933"
"41035",Monte Grimano Terme,"12.47284802","43.8654428","34485","34399","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099013",Rimini,1998/06/29 00:00:00, ,"1948",V. Angione,"498.42186253",{92108648-7E70-422F-A8BE-10B9FC4A4F61},,"498.722343655332","20304.0007626497"
"41036",Montelabbate,"12.79076238","43.84907238","10858","10764","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"2381.05","103004.1","48.26","80","0",Nessuna,Nessuna,Non verificato,era stata erroneamente assegnata alta rocciosa,"11041044",Rimini,1998/07/18 00:00:00, ,"1948",C. La Mantia,"2346.31192378",{21D0F9B3-D78A-4F34-9445-4E1A01435307},,"2348.22015092106","10329.8935257192"
"41038",Monte Porzio,"13.04518523","43.68986551","12784","12749","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Stabilità,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041029",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"959.87485571",{5601C923-F4C6-4C52-907A-7A1C4F8E0625},,"960.919508111225","10708.2329845553"
"41041",Peglio,"12.49603827","43.6960392","32706","32641","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"4.48675833",{51F3EE8D-B660-45DE-833F-3A94D5AF16A6},,"4.4897038771066","34118.503082534"
"41043",Pergola,"12.83598983","43.56288219","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","32496.373886329"
"41044",Pesaro,"12.91345991","43.91014021","9479","9389","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"966.19","18671.83","24.33","36","0",Nessuna,Nessuna,Non verificato, ,"11041044",Rimini,1998/07/18 00:00:00, ,"1948",C. La Mantia,"886.46542495",{5ABED432-F682-4C6F-928D-25ACF626044E},,"887.23404785664","0"
"41045",Petriano,"12.73335409","43.78031434","10858","10764","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"2381.05","103004.1","48.26","80","0",Nessuna,Nessuna,Non verificato,era stata erroneamente assegnata alta rocciosa,"11041044",Rimini,1998/07/18 00:00:00, ,"1948",C. La Mantia,"2346.31192378",{21D0F9B3-D78A-4F34-9445-4E1A01435307},,"2348.22015092106","19256.3356604246"
"41047",Piandimeleto,"12.41513494","43.72416077","34478","34392","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"643.71457522",{CACB48FE-844E-4DF1-849A-541D890FC30D},,"644.139082579975","34976.5340117133"
"41048",Pietrarubbia,"12.37740064","43.80420265","32708","32643","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099013",Rimini,1998/06/29 00:00:00, ,"1948",V. Angione,"17.21761235",{F237258F-5715-41C0-89FA-9E5DAAAE0A22},,"17.2279987011542","30437.8005691139"
"41049",Piobbico,"12.5103492","43.58882426","19456","19330","2",Opere Portuali, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"2517.50534912",{F758FA0C-3515-4BDC-9EDC-06F11E4CB04C},,"2519.21981452099","44423.8264221773"
"41051",San Costanzo,"13.06950997","43.76311801","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","3389.14348013094"
"41054",San Lorenzo in Campo,"12.94543344","43.60342232","12784","12749","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Stabilità,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041029",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"959.87485571",{5601C923-F4C6-4C52-907A-7A1C4F8E0625},,"960.919508111225","23249.6691321599"
"41057",Sant'Angelo in Vado,"12.41326777","43.66489783","34479","34393","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"656.69866539",{48BCA239-7692-468C-AE7A-44FF5623D603},,"657.131562560073","40435.2462001365"
"41058",Sant'Ippolito,"12.87103494","43.6848265","34576","34490","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"621.47653331",{E197E96C-1791-4F4A-9B94-D192FEDB6FDA},,"622.077758160818","20326.4170426271"
"41059",Sassocorvaro,"12.49531808","43.78094127","34478","34392","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"643.71457522",{CACB48FE-844E-4DF1-849A-541D890FC30D},,"644.139082579975","26043.498064691"
