istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"58091",Roma,"12.48366723","41.89277044","33109","33596","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058091",Ostia Lido,1998/07/17 00:00:00, ,"1950",G. Spagone,"18.37445867",{5D97D08A-21E1-4281-9C61-91C9E7F1E1AF},,"18.380090159463","23144.095155221"
"58092",Roviano,"12.99452797","42.02614365","33108","33595","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"7.48396615",{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,"7.48759635470012","61587.8817327209"
"58093",Sacrofano,"12.44781552","42.10575247","34647","34572","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"612.21894716",{EC3A2630-1006-4FE8-96FF-DE36E582018B},,"612.310576301204","31608.7691426359"
"58094",Sambuci,"12.93740404","41.98627446","33108","33595","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"7.48396615",{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,"7.48759635470012","55102.6870380451"
"58095",San Gregorio da Sassola,"12.87253225","41.91815747","33108","33595","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"7.48396615",{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,"7.48759635470012","45979.2713292632"
"58096",San Polo dei Cavalieri,"12.84004589","42.01230773","34274","34136","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"562.59624487",{64619227-9B33-4B84-BC34-F79254B069B1},,"562.842014727493","51548.3911472921"
"58097",Santa Marinella,"11.85414402","42.0335655","4644","4565","1",Bassa,Rocciosa, ,"0",,"0","0","0","0","0",Si,Nessuna informazione,"0","0","0","0","0",Nessuna,Descrizione,Non verificato, ,"12058097",Ostia Lido,1998/07/14 00:00:00, ,"1968",G. Spagone,"50.86601708",{6469664B-0936-416D-BB9E-073D85FDD655},,"50.8584050689669","0"
"58098",Sant'Angelo Romano,"12.71302578","42.03401823","32687","32622","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"14.9743966",{DA740B5B-4484-4847-A966-FA79DBB9B6CF},,"14.9772646310958","46443.8385283428"
"58099",Sant'Oreste,"12.51988081","42.23405018","32689","32624","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"6.67865391",{B98CEF75-7A44-439C-BF40-FC626384CB79},,"6.6796034560436","45952.5388977717"
"58100",San Vito Romano,"12.9833423","41.88276576","32685","32620","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058117",Ostia Lido,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"12.38698612",{84D5A209-1C6A-46FF-A6A2-A7D12D30F7AF},,"12.3935267468137","50561.1156917759"
